#File generated by ModelExp v0.6.9
#Read datafile: ../../rawdata/dd147_stabledry_2_BGLinSub.xy

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.8999	-9.69532952231	0.005	-9.678817647770318
-1.8003	-9.64895531299	0.005	-9.629176519135049
-1.7999	-9.6578369687	0.005	-9.628976748152024
-1.7003	-9.60827671303	0.005	-9.57911997141612
-1.7	-9.6168447207	0.005	-9.578969437764014
-1.6001	-9.56209950704	0.005	-9.528705486531358
-1.5999	-9.56906183162	0.005	-9.528604568409792
-1.5003	-9.52057974473	0.005	-9.478184421381608
-1.4999	-9.53251472944	0.005	-9.477981231414645
-1.4001	-9.4836261	0.005	-9.427085528889954
-1.3998	-9.4921478	0.005	-9.426931892698118
-1.3002	-9.4291242	0.005	-9.37567886740411
-1.2999	-9.4493339	0.005	-9.375523693360124
-1.2001	-9.3852881	0.005	-9.323592408131676
-1.1999	-9.4027359	0.005	-9.323487664804421
-1.1002	-9.3318402	0.005	-9.270877352662083
-1.0999	-9.3503989	0.005	-9.270717746157674
-1.0001	-9.2717611	0.005	-9.217102338764947
-0.9999	-9.2907889	0.005	-9.216993748373662
-0.9501	-9.2434611	0.005	-9.189789757918982
-0.9499	-9.2606509	0.005	-9.189679807346904
-0.9001	-9.2057221	0.005	-9.16210915342609
-0.8999	-9.2290129	0.005	-9.161997609733108
-0.8501	-9.1782771	0.005	-9.13399558757655
-0.8499	-9.1992959	0.005	-9.133882161429373
-0.8	-9.139189	0.005	-9.10531005524853
-0.7998	-9.1655378	0.005	-9.105194377842992
-0.75	-9.101345	0.005	-9.076064058931767
-0.7499	-9.1303759	0.005	-9.076004865980563
-0.7001	-9.0654921	0.005	-9.046129480072596
-0.6999	-9.0933399	0.005	-9.046007785396235
-0.65	-9.020456	0.005	-9.015150837228962
-0.6499	-9.0499319	0.005	-9.015087935065123
-0.6	-8.976439	0.005	-8.983080073664706
-0.5999	-8.9997909	0.005	-8.98301458409539
-0.55	-8.925185	0.005	-8.949541898543316
-0.5498	-8.9537118	0.005	-8.949404262275053
-0.5	-8.873322	0.005	-8.914096088397647
-0.4999	-8.8978799	0.005	-8.914022902578164
-0.45	-8.806176	0.005	-8.876106764886273
-0.4499	-8.8356169	0.005	-8.87602767059085
-0.4	-8.741196	0.005	-8.83462011049706
-0.3998	-8.7704488	0.005	-8.834445381187654
-0.35	-8.655042	0.005	-8.788137269139497
-0.3498	-8.6854888	0.005	-8.787938431671881
-0.3	-8.551755	0.005	-8.734160147329412
-0.2998	-8.5856328	0.005	-8.733924160769925
-0.25	-8.42022	0.005	-8.668192176795294
-0.2498	-8.4533958	0.005	-8.667894569250695
-0.2	-8.231533	0.005	-8.581240220994117
-0.1998	-8.2684448	0.005	-8.580829146140259
-0.15	-7.939178	0.005	-8.452320294658822
-0.1498	-7.9777528	0.005	-8.451663974624989
-0.1	-7.408194	0.005	-8.218480442000926
-0.0999	-7.4385009	0.005	-8.21780229229357
-0.0975	-7.3676755	0.005	-8.201138914885261
-0.0974	-7.4002674	0.005	-8.200428018494671
-0.0949	-7.3268639	0.005	-8.182201570114186
-0.0949	-7.3626299	0.005	-8.182201570114186
-0.0925	-7.2839575	0.005	-8.163838315766286
-0.0924	-7.3189034	0.005	-8.163053777149804
-0.09	-7.241754	0.005	-8.143733824639233
-0.0899	-7.2772489	0.005	-8.142907775506561
-0.0875	-7.1967965	0.005	-8.122549076976124
-0.0874	-7.2301734	0.005	-8.121677906595025
-0.0849	-7.1851459	0.005	-8.099268422523693
-0.0849	-7.1496259	0.005	-8.099268422523693
-0.0824	-7.1357164	0.005	-8.075571955609265
-0.0824	-7.0991414	0.005	-8.075571955609265
-0.0799	-7.0848919	0.005	-8.050467700607014
-0.0799	-7.0468769	0.005	-8.050467700607014
-0.0774	-7.0310234	0.005	-8.023819244752284
-0.0774	-6.9917674	0.005	-8.023819244752284
-0.0749	-6.9379219	0.005	-7.995471963414651
-0.0749	-6.9759599	0.005	-7.995471963414651
-0.0724	-6.8778574	0.005	-7.965249876544139
-0.0724	-6.9144904	0.005	-7.965249876544139
-0.07	-6.817408	0.005	-7.934286401436729
-0.0699	-6.8548949	0.005	-7.93295183126556
-0.0675	-6.7515115	0.005	-7.899778544701956
-0.0674	-6.7891624	0.005	-7.898346836356644
-0.0649	-6.6832019	0.005	-7.861168321302927
-0.0649	-6.7234299	0.005	-7.861168321302927
-0.0624	-6.6123284	0.005	-7.821107021071712
-0.0624	-6.6511624	0.005	-7.821107021071712
-0.0599	-6.5352589	0.005	-7.77780209053398
-0.0599	-6.5754869	0.005	-7.77780209053398
-0.0574	-6.4541844	0.005	-7.730829919523033
-0.0574	-6.4934414	0.005	-7.730829919523033
-0.0549	-6.4106099	0.005	-7.679689936742818
-0.0549	-6.3693509	0.005	-7.679689936742818
-0.0524	-6.2803134	0.005	-7.623786438528098
-0.0523	-6.3186663	0.005	-7.621441574470969
-0.0499	-6.2244419	0.005	-7.562405130052288
-0.0499	-6.1858059	0.005	-7.562405130052288
-0.0474	-6.0872474	0.005	-7.494682586554149
-0.0474	-6.1248634	0.005	-7.494682586554149
-0.0449	-6.0155069	0.005	-7.4195661861681454
-0.0449	-5.9780769	0.005	-7.4195661861681454
-0.0424	-5.8658354	0.005	-7.335761184283516
-0.0424	-5.9009124	0.005	-7.335761184283516
-0.0399	-5.7396399	0.005	-7.241660449905
-0.0399	-5.7759389	0.005	-7.241660449905
-0.0374	-5.6088194	0.005	-7.135250966596342
-0.0374	-5.6429384	0.005	-7.135250966596342
-0.0349	-5.4656959	0.005	-7.013989632181509
-0.0349	-5.5000749	0.005	-7.013989632181509
-0.0324	-5.3118384	0.005	-6.874639569671537
-0.0324	-5.3449094	0.005	-6.874639569671537
-0.0299	-5.1459429	0.005	-6.713058073947468
-0.0298	-5.1751298	0.005	-6.706061832634454
-0.0274	-4.9594514	0.005	-6.523930592103472
-0.0273	-4.9924803	0.005	-6.515702083154319
-0.0249	-4.7859609	0.005	-6.30045589832134
-0.0249	-4.7600479	0.005	-6.30045589832134
-0.0224	-4.5656174	0.005	-6.034013051731259
-0.0224	-4.5368224	0.005	-6.034013051731259
-0.0199	-4.2889899	0.005	-5.713891477635943
-0.0199	-4.3153419	0.005	-5.713891477635943
-0.0174	-4.0291164	0.005	-5.32725310098106
-0.0174	-4.0067794	0.005	-5.32725310098106
-0.0149	-3.7064199	0.005	-4.85962110726596
-0.0149	-3.6884459	0.005	-4.85962110726596
-0.0124	-3.3344094	0.005	-4.296317152619866
-0.0124	-3.3168704	0.005	-4.296317152619866
-0.0099	-2.8950509	0.005	-3.6252800499223152
-0.0099	-2.8837099	0.005	-3.6252800499223152
-0.0074	-2.3622414	0.005	-2.8413740588901066
-0.0073	-2.3707503	0.005	-2.8077164054113806
-0.0049	-1.7193919	0.005	-1.9514242105290283
-0.0049	-1.7255909	0.005	-1.9514242105290283
-0.004	-1.455057	0.005	-1.6089120209261587
-0.0039	-1.4233439	0.005	-1.570243645703111
-0.003	-1.125762	0.005	-1.2173989117778905
-0.0028	-1.0946148	0.005	-1.1379209514288176
-0.002	-0.7725534	0.005	-0.8168144076860683
-0.0019	-0.7309769	0.005	-0.7763639732807069
-0.001	-0.3888071	0.005	-0.4099949637279498
-0.0009	-0.3404244	0.005	-0.3690865058591854
-0.0009	-0.3385975	0.005	-0.3690865058591854
0.0	0.1009557	0.005	0.0
0.0	0.02297575	0.005	0.0
0.0	0.01483365	0.005	0.0
0.0009	0.4700289	0.005	0.3690865058591854
0.0009	0.446441	0.005	0.3690865058591854
0.001	0.5059939	0.005	0.4099949637279498
0.0019	0.8575306	0.005	0.7763639732807069
0.0019	0.8280942	0.005	0.7763639732807069
0.0019	0.8524373	0.005	0.7763639732807069
0.0029	1.1776359	0.005	1.177704061028773
0.0029	1.2193879	0.005	1.177704061028773
0.003	1.232826	0.005	1.2173989117778905
0.0039	1.4955049	0.005	1.570243645703111
0.0039	1.5434929	0.005	1.570243645703111
0.004	1.55357	0.005	1.6089120209261587
0.0049	1.8172159	0.005	1.9514242105290283
0.0049	1.7869299	0.005	1.9514242105290283
0.0049	1.8406219	0.005	1.9514242105290283
0.0074	2.4792284	0.005	2.8413740588901066
0.0074	2.4128484	0.005	2.8413740588901066
0.0074	2.4536834	0.005	2.8413740588901066
0.0099	3.0083969	0.005	3.6252800499223152
0.0099	2.9218399	0.005	3.6252800499223152
0.0099	2.9639849	0.005	3.6252800499223152
0.0124	3.4375914	0.005	4.296317152619866
0.0124	3.3981934	0.005	4.296317152619866
0.0124	3.3461904	0.005	4.296317152619866
0.0149	3.7115669	0.005	4.85962110726596
0.0149	3.7664529	0.005	4.85962110726596
0.0149	3.8135259	0.005	4.85962110726596
0.0174	4.1343904	0.005	5.32725310098106
0.0174	4.0238824	0.005	5.32725310098106
0.0174	4.0839144	0.005	5.32725310098106
0.0199	4.4162089	0.005	5.713891477635943
0.0199	4.3662979	0.005	5.713891477635943
0.0199	4.3033889	0.005	5.713891477635943
0.0224	4.6678794	0.005	6.034013051731259
0.0224	4.5468554	0.005	6.034013051731259
0.0224	4.6122994	0.005	6.034013051731259
0.0249	4.8355239	0.005	6.30045589832134
0.0249	4.8928949	0.005	6.30045589832134
0.0249	4.7655439	0.005	6.30045589832134
0.0274	5.0374584	0.005	6.523930592103472
0.0274	5.0970984	0.005	6.523930592103472
0.0274	4.9644254	0.005	6.523930592103472
0.0299	5.2199359	0.005	6.713058073947468
0.0299	5.1445459	0.005	6.713058073947468
0.0299	5.2827149	0.005	6.713058073947468
