#File generated by ModelExp v0.4.3
#Read datafile: ./rescale/YF45_300K_LangevinSAXSscaled.xye
#Started Fit at 2018-11-15 20:29:22.907027
#Finished Fit at 2018-11-15 20:29:22.961208
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 21
#    # data points      = 352
#    # variables        = 3
#    chi-square         = 4694.66518
#    reduced chi-square = 13.4517627
#    Akaike info crit   = 917.873916
#    Bayesian info crit = 929.464810
#[[Variables]]
#    Ms:            316.000000 +/- 0.25857545 (0.08%) (init = 313.2)
#    mu:            20900.0000 +/- 42.5102834 (0.20%) (init = 22750)
#    chi:          -2.10000000 +/- 0.23546095 (11.21%) (init = -0.3)
#    sigMu:         0.45 (fixed)
#    orderHermite:  20 (fixed)
#    T:             350 (fixed)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(Ms, chi) = -0.883
#    C(Ms, mu)  = -0.844
#    C(mu, chi) =  0.711

#[[Data]] 0
#B / T	M / kAm-1	sM / kAm-1	Mmodel / kAm-1
-1.8996	-309.40459371333657	0.3454703411943478	-308.2629233849372
-1.8	-309.0631900113152	0.3454703411943478	-308.26469866558836
-1.7996	-308.5487366833008	0.3454703411943478	-308.2646595143694
-1.7	-308.5678091722138	0.3454703411943478	-308.24203388124965
-1.6996	-308.71208901761923	0.3454703411943478	-308.24188824554295
-1.5999	-307.3131568204365	0.3454703411943478	-308.1902178744055
-1.5996	-309.0021308535791	0.3454703411943478	-308.19001329223687
-1.5	-307.9823021686898	0.3454703411943478	-308.1036383990381
-1.4997	-307.1572968202493	0.3454703411943478	-308.1033189368264
-1.3999	-308.4195977223187	0.3454703411943478	-307.9744593029659
-1.3996	-307.17512228559997	0.3454703411943478	-307.97399918778564
-1.3	-308.79608685325803	0.3454703411943478	-307.79342892366935
-1.2997	-307.89789706773894	0.3454703411943478	-307.79279480786124
-1.2	-308.0612826307767	0.3454703411943478	-307.5470480037943
-1.1997	-308.13436198130506	0.3454703411943478	-307.5461943949075
-1.1	-308.11763312725776	0.3454703411943478	-307.217688740253
-1.0997	-307.49229581721397	0.3454703411943478	-307.2165530829537
-0.9999	-308.2709244227975	0.3454703411943478	-306.779955615402
-0.9997	-307.8560458232897	0.3454703411943478	-306.77895113726737
-0.9499	-307.2419604269834	0.3454703411943478	-306.51016596290475
-0.9497	-308.1474280150794	0.3454703411943478	-306.50900756060895
-0.8999	-306.8884324046451	0.3454703411943478	-306.1987284113102
